n_atoms,fcc_bulk,hcp_bulk,five_fold_axis,ico_center,deca_notch,fcc_111,fcc_100,five_fold_surf_edge,fcc_10_edge,fcc_11_edge,deca_notch_vertex,ico_surf_vertex,tetra_edge,trun_oct_vertex,cubo_corner,n_atoms_unk,bulk_atoms,surface_atoms,type
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,4,37,22,1,1,19,0,33,3,0,17,7,0,6,0,21,41,130,1
171,26,32,4,0,5,24,6,13,12,4,9,1,0,18,0,17,58,113,0
171,0,1,0,1,0,0,0,1,1,1,9,11,0,2,0,144,1,170,3
171,0,0,0,0,1,0,0,10,1,0,5,5,1,1,0,147,0,171,3
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,32,5,0,7,22,6,18,18,1,6,2,0,15,0,12,59,112,0
171,27,32,5,0,7,22,6,18,18,1,6,2,0,15,0,12,59,112,0
171,27,32,5,0,6,22,7,19,22,0,5,2,0,14,0,10,59,112,0
171,27,32,5,0,6,22,7,19,22,0,5,2,0,14,0,10,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,0,0,0,0,2,0,0,6,0,1,9,12,0,0,0,141,0,171,3
171,0,21,16,1,0,8,0,17,0,2,14,7,0,6,2,77,21,150,3
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,25,34,4,0,0,18,13,14,15,0,12,1,0,10,2,23,59,112,0
171,0,34,29,1,0,15,0,42,0,4,2,6,0,1,0,37,34,137,1
171,0,0,0,0,0,0,0,9,1,2,9,5,1,2,0,142,0,171,3
171,1,2,0,1,0,1,1,2,2,5,13,4,0,3,0,136,3,168,3
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,25,34,5,0,3,20,11,19,15,1,4,2,0,15,0,17,59,112,0
171,25,30,5,0,3,21,8,16,11,1,11,2,1,15,1,21,55,116,0
171,25,35,4,0,1,20,11,15,16,0,7,1,0,14,0,22,60,111,0
171,0,8,3,0,1,6,0,17,0,2,8,8,0,0,0,118,8,163,3
171,27,32,5,0,7,22,6,18,18,1,6,2,0,15,0,12,59,112,0
171,4,19,9,0,0,14,0,31,3,2,11,6,0,1,0,71,23,148,3
171,27,32,3,0,6,25,6,8,14,4,15,0,0,17,0,14,59,112,0
171,22,33,4,0,3,23,0,6,11,4,12,0,0,15,1,37,55,116,0
171,26,34,4,0,4,21,11,14,16,0,11,1,0,15,0,14,60,111,0
171,27,32,5,0,7,22,5,18,20,0,6,2,0,16,0,11,59,112,0
171,0,0,0,0,0,1,0,4,0,2,9,7,0,3,0,145,0,171,3
171,5,35,23,1,1,18,0,38,2,0,9,9,0,8,0,22,40,131,1
171,25,34,5,0,5,20,10,19,16,0,5,2,0,15,0,15,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,0,0,2,1,1,2,0,4,0,1,7,6,0,0,0,147,0,171,3
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,32,5,0,5,21,9,18,19,0,7,2,0,14,1,11,59,112,0
171,27,33,4,0,5,22,9,14,20,0,10,1,0,14,0,12,60,111,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,26,33,5,0,4,21,11,18,15,1,6,2,0,16,0,13,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,0,0,0,2,0,1,1,6,1,1,4,8,0,3,1,143,0,171,3
171,0,28,16,1,0,18,0,31,0,0,21,4,0,2,0,50,28,143,1
171,27,31,4,0,8,27,4,13,17,4,11,1,0,16,0,8,58,113,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,32,5,0,7,20,8,18,19,0,6,2,0,16,0,11,59,112,0
171,27,33,4,0,5,22,9,14,20,0,10,1,0,14,0,12,60,111,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,33,4,0,5,22,9,14,20,0,10,1,0,14,0,12,60,111,0
171,26,33,5,0,4,21,11,18,15,1,6,2,0,16,0,13,59,112,0
171,0,1,1,0,2,0,0,2,1,0,9,4,0,3,0,148,1,170,3
171,26,31,4,0,5,22,5,12,14,1,12,1,0,19,1,18,57,114,0
171,16,35,12,0,1,14,4,6,5,2,19,0,0,15,0,42,51,120,0
171,26,33,5,0,3,20,11,18,15,0,6,2,0,15,1,16,59,112,0
171,27,32,5,0,7,22,6,18,19,0,7,2,0,16,0,10,59,112,0
171,26,29,5,0,8,22,3,16,12,1,9,3,0,21,0,16,55,116,0
171,27,33,4,0,5,22,9,14,20,0,10,1,0,14,0,12,60,111,0
171,26,30,5,0,8,23,5,16,12,5,10,2,0,20,0,9,56,115,0
171,1,2,2,0,2,8,1,5,1,3,11,2,0,2,0,131,3,168,3
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,26,33,4,0,5,21,8,14,16,1,11,1,0,14,0,17,59,112,0
171,27,32,5,0,6,22,7,19,22,0,5,2,0,14,0,10,59,112,0
171,0,0,0,2,0,1,0,1,0,1,13,4,0,6,0,143,0,171,3
171,39,21,0,0,1,23,5,1,8,9,6,0,0,31,0,27,60,111,2
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,32,5,0,7,22,6,18,18,1,6,2,0,15,0,12,59,112,0
171,25,33,5,0,2,20,11,19,15,0,5,2,0,14,0,20,58,113,0
171,26,33,5,0,4,21,11,18,15,1,6,2,0,16,0,13,59,112,0
171,24,32,5,0,5,20,5,18,8,1,6,2,0,23,0,22,56,115,0
171,1,2,2,1,1,3,0,10,1,3,15,5,0,3,0,124,3,168,3
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,0,2,5,0,1,2,0,3,0,1,13,2,2,6,0,134,2,169,3
171,27,32,5,0,7,22,6,18,18,1,6,2,0,15,0,12,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,26,31,5,0,7,22,4,17,15,2,8,2,0,19,1,12,57,114,0
171,26,31,4,0,4,23,8,12,14,3,11,1,0,16,0,18,57,114,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,26,31,4,0,7,23,5,12,12,4,13,1,0,21,0,12,57,114,0
171,27,32,5,0,7,22,6,18,18,1,6,2,0,15,0,12,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,26,33,5,0,3,21,11,18,14,0,5,2,0,17,0,16,59,112,0
171,27,33,4,0,4,22,11,13,16,0,11,1,0,16,0,13,60,111,0
171,0,4,0,0,0,1,0,8,1,2,9,4,0,4,0,138,4,167,3
171,26,31,5,0,8,22,5,17,12,2,8,2,0,22,0,11,57,114,0
171,27,32,5,0,6,22,7,19,22,0,5,2,0,14,0,10,59,112,0
171,0,0,1,0,0,2,0,4,0,1,8,8,0,7,0,140,0,171,3
171,34,28,0,0,2,19,2,2,13,5,12,0,0,23,1,30,62,109,2
171,26,33,5,0,3,21,11,18,14,0,5,2,0,17,0,16,59,112,0
171,1,8,3,0,1,6,0,18,0,1,13,7,0,2,0,111,9,162,3
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,39,22,0,0,0,16,2,1,15,3,9,0,0,20,4,40,61,110,2
171,2,27,11,0,1,20,0,44,4,0,2,6,0,1,0,53,29,142,0
171,26,33,5,0,4,21,11,18,14,0,7,2,0,17,0,13,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,0,2,2,2,0,3,0,3,0,2,11,8,0,3,0,135,2,169,3
171,25,31,5,0,6,22,5,17,10,3,6,2,0,21,0,18,56,115,0
171,26,32,5,0,6,22,6,18,15,2,5,2,0,15,0,17,58,113,0
171,0,3,1,0,1,3,1,10,0,1,9,7,1,6,0,128,3,168,3
171,27,31,4,0,8,21,5,12,16,0,14,1,0,17,1,14,58,113,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,0,0,0,1,0,2,0,2,0,1,7,10,0,4,0,144,0,171,3
171,0,3,0,0,1,6,0,6,1,2,11,6,0,9,0,126,3,168,3
171,1,1,1,0,1,2,1,7,1,2,8,6,0,5,0,135,2,169,3
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,26,34,4,0,5,21,10,14,18,0,9,1,0,14,0,15,60,111,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,32,5,0,5,21,9,18,19,0,7,2,0,14,1,11,59,112,0
171,10,19,3,0,1,12,1,7,13,2,12,1,0,13,1,76,29,142,3
171,25,31,5,0,6,19,6,17,15,2,7,2,0,14,2,20,56,115,0
171,26,33,5,0,6,21,8,19,20,0,4,2,0,14,0,13,59,112,0
171,26,31,5,0,7,22,5,17,12,2,7,2,0,22,0,13,57,114,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,26,33,5,0,5,21,9,19,18,0,6,2,0,15,0,12,59,112,0
171,27,34,3,0,4,21,11,9,19,0,16,0,0,12,1,14,61,110,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,0,0,3,2,1,1,0,4,1,0,10,6,0,8,0,135,0,171,3
171,25,33,4,0,1,19,10,13,12,2,10,1,0,13,1,27,58,113,0
171,0,1,2,1,0,2,0,10,0,4,10,6,0,3,0,132,1,170,3
171,23,31,5,0,5,19,3,15,9,5,4,2,0,17,0,33,54,117,0
171,27,32,5,0,7,22,6,18,18,1,6,2,0,15,0,12,59,112,0
171,27,32,5,0,7,22,6,18,18,1,6,2,0,15,0,12,59,112,0
171,26,33,5,0,4,21,9,19,18,0,4,2,0,15,0,15,59,112,0
171,1,3,1,0,3,1,0,1,2,1,15,7,0,6,1,129,4,167,3
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,33,4,0,5,22,9,14,20,0,10,1,0,14,0,12,60,111,0
171,27,32,5,0,6,22,7,19,22,0,5,2,0,14,0,10,59,112,0
171,27,32,4,0,7,23,5,13,17,1,11,1,0,15,0,15,59,112,0
171,1,9,6,0,0,9,0,15,0,1,17,8,0,2,0,103,10,161,3
171,5,22,5,0,1,17,0,19,2,4,20,2,0,5,1,68,27,144,3
171,27,32,5,0,7,22,6,18,18,1,6,2,0,15,0,12,59,112,0
171,26,31,5,0,7,22,5,17,13,2,8,2,0,20,0,13,57,114,0
171,4,37,23,1,2,19,0,39,5,0,11,8,0,4,0,18,41,130,1
171,27,33,4,0,4,22,11,13,16,0,11,1,0,16,0,13,60,111,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,26,33,5,0,4,21,11,18,15,1,6,2,0,16,0,13,59,112,0
171,1,0,3,1,1,0,0,1,1,4,12,6,0,3,0,138,1,170,3
171,1,1,0,1,0,2,0,4,0,3,7,8,0,8,0,136,2,169,3
171,26,32,4,0,3,21,9,12,12,1,13,1,0,16,1,20,58,113,0
171,26,33,5,0,3,21,11,18,14,0,5,2,0,17,0,16,59,112,0
171,27,32,4,0,7,23,6,13,17,2,11,1,0,14,0,14,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,31,5,0,7,21,5,17,17,0,7,2,0,16,1,15,58,113,0
171,27,32,5,0,4,21,11,17,15,0,8,2,0,16,1,12,59,112,0
171,0,0,0,0,1,0,0,7,1,0,8,9,0,4,0,141,0,171,3
171,26,32,5,0,3,20,11,18,15,0,8,2,0,15,1,15,58,113,0
171,0,1,0,0,0,2,1,1,0,1,7,5,0,5,0,148,1,170,3
171,26,31,4,0,8,22,5,12,12,2,13,1,0,21,0,14,57,114,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,25,30,5,0,6,21,6,16,9,4,10,2,0,22,0,15,55,116,0
171,4,36,23,1,1,19,0,37,2,0,13,9,0,6,0,20,40,131,1
171,26,31,5,0,7,22,5,17,12,2,7,2,0,22,0,13,57,114,0
171,0,0,1,0,2,2,0,1,0,4,8,6,0,6,0,141,0,171,3
171,26,33,5,0,5,21,9,19,18,0,6,2,0,15,0,12,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,1,1,2,0,1,1,1,15,1,1,11,11,0,1,0,124,2,169,3
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,25,34,5,0,3,20,11,19,14,0,5,2,0,16,0,17,59,112,0
171,0,1,1,0,1,1,0,4,0,1,9,6,0,6,0,141,1,170,3
171,27,32,5,0,6,22,7,19,22,0,5,2,0,14,0,10,59,112,0
171,27,31,4,0,7,22,5,12,15,2,14,1,0,14,1,16,58,113,0
171,27,33,4,0,5,22,9,14,20,0,10,1,0,14,0,12,60,111,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,1,2,0,2,1,5,1,8,2,0,13,7,0,2,0,127,3,168,3
171,3,37,23,1,1,18,0,41,3,0,9,8,0,4,0,23,40,131,1
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,5,35,23,1,1,20,0,38,0,0,12,10,0,10,0,16,40,131,1
171,26,33,5,0,2,20,11,18,16,1,5,2,0,14,1,17,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,33,4,0,4,22,11,13,16,0,11,1,0,16,0,13,60,111,0
171,27,32,5,0,7,22,6,18,18,1,6,2,0,15,0,12,59,112,0
171,27,30,5,0,10,26,4,17,16,4,9,2,0,18,0,3,57,114,0
171,1,3,0,1,2,4,0,5,0,2,9,11,0,3,0,130,4,167,3
171,27,33,4,0,5,22,9,14,20,0,10,1,0,14,0,12,60,111,0
171,26,31,3,0,6,22,6,7,12,2,18,0,0,19,0,19,57,114,0
171,17,27,7,0,1,11,5,13,8,2,10,2,0,8,2,58,44,127,3
171,24,31,4,0,4,18,6,11,9,4,11,1,0,16,0,32,55,116,0
171,26,33,5,0,4,21,9,19,18,0,4,2,0,15,0,15,59,112,0
171,0,32,22,1,0,17,0,38,0,2,6,8,0,1,1,43,32,139,1
171,2,5,2,1,1,1,1,3,3,1,12,7,0,5,0,127,7,164,3
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,26,33,5,0,4,21,9,19,18,0,4,2,0,15,0,15,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,0,0,0,2,2,0,0,2,0,1,10,9,1,4,0,140,0,171,3
171,0,0,0,1,2,1,0,2,0,2,6,6,0,2,0,149,0,171,3
171,1,0,1,0,1,2,0,11,1,4,9,6,0,6,0,129,1,170,3
171,48,12,0,0,0,23,3,3,15,9,5,0,0,19,5,29,60,111,2
171,27,32,5,0,7,22,6,18,18,1,6,2,0,15,0,12,59,112,0
171,27,32,5,0,6,22,7,19,22,0,5,2,0,14,0,10,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,26,33,5,0,4,21,11,18,14,0,7,2,0,17,0,13,59,112,0
171,27,32,5,0,5,21,9,18,19,0,7,2,0,14,1,11,59,112,0
171,27,32,5,0,5,21,9,18,19,0,7,2,0,14,1,11,59,112,0
171,26,32,5,0,4,21,10,17,11,2,7,2,0,17,0,17,58,113,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,31,4,0,8,23,5,12,14,2,14,1,0,21,0,9,58,113,0
171,0,3,1,1,0,7,0,10,1,0,5,6,0,4,0,133,3,168,3
171,27,33,4,0,5,22,9,14,20,0,10,1,0,14,0,12,60,111,0
171,4,21,12,1,1,16,0,39,1,1,11,9,0,4,0,51,25,146,1
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,25,34,5,0,3,20,11,19,15,0,5,2,0,14,0,18,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,32,5,0,6,22,7,19,22,0,5,2,0,14,0,10,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,26,33,5,0,6,21,8,19,20,0,4,2,0,14,0,13,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,0,0,4,1,0,1,0,5,0,3,10,5,0,3,0,139,0,171,3
171,3,6,1,1,0,5,0,9,1,2,16,7,0,8,0,112,9,162,3
171,0,0,1,0,0,0,0,4,1,3,11,6,0,3,0,142,0,171,3
171,1,5,1,0,2,8,0,13,0,1,13,3,0,7,0,117,6,165,3
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,26,32,5,0,7,22,6,18,16,1,8,2,0,16,0,12,58,113,0
171,26,33,5,0,4,21,9,19,18,0,4,2,0,15,0,15,59,112,0
171,0,0,2,1,2,0,0,2,0,2,16,8,0,0,0,138,0,171,3
171,0,0,0,0,0,0,0,5,0,0,5,7,0,1,0,153,0,171,3
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,5,14,4,0,0,5,1,7,1,4,12,3,0,8,1,106,19,152,3
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,31,4,0,8,23,5,12,14,2,13,1,0,21,0,10,58,113,0
171,27,32,5,0,6,22,7,19,22,0,5,2,0,14,0,10,59,112,0
171,1,21,12,0,0,18,0,38,0,0,6,9,0,0,0,66,22,149,3
171,26,31,5,0,6,24,6,17,11,5,6,2,0,19,0,13,57,114,0
171,27,33,4,0,4,22,11,13,16,0,11,1,0,16,0,13,60,111,0
171,27,32,5,0,7,22,6,18,18,1,6,2,0,15,0,12,59,112,0
171,0,1,0,1,0,4,0,7,4,3,10,6,1,5,0,129,1,170,3
171,26,33,5,0,5,21,9,19,18,0,6,2,0,15,0,12,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,25,33,5,0,3,20,12,18,13,1,5,2,0,16,0,18,58,113,0
171,0,0,0,1,3,0,0,1,0,3,11,5,0,3,0,144,0,171,3
171,1,22,9,0,0,19,0,37,3,0,10,7,0,2,0,61,23,148,3
171,18,28,5,0,2,18,2,22,11,1,6,6,0,10,0,42,46,125,0
171,0,10,9,1,3,1,0,10,1,1,15,4,0,3,0,113,10,161,3
171,0,1,1,0,0,2,0,2,2,0,7,9,0,2,0,145,1,170,3
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,23,31,5,0,5,20,4,17,11,0,13,2,0,16,1,23,54,117,0
171,3,13,5,0,2,9,0,11,1,2,21,5,0,3,0,96,16,155,3
171,27,33,4,0,4,22,11,13,16,0,11,1,0,16,0,13,60,111,0
171,26,33,5,0,3,21,11,18,14,0,5,2,0,17,0,16,59,112,0
171,27,30,4,0,8,26,6,12,14,4,14,1,0,18,0,7,57,114,0
171,4,16,6,0,1,14,0,19,0,2,20,3,0,8,0,78,20,151,3
171,4,36,23,1,1,17,0,37,3,0,10,8,0,6,0,25,40,131,1
171,0,2,1,0,0,2,0,13,0,5,11,11,0,2,0,124,2,169,3
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,32,5,0,4,21,11,17,15,0,8,2,0,16,1,12,59,112,0
171,0,1,0,0,2,0,0,2,0,1,9,5,0,2,0,149,1,170,3
171,26,31,4,0,8,22,5,12,12,2,13,1,0,21,0,14,57,114,0
171,27,32,5,0,7,22,6,18,18,1,6,2,0,15,0,12,59,112,0
171,0,1,2,0,0,1,0,16,0,1,8,10,0,0,0,132,1,170,3
171,26,30,5,0,7,21,4,16,11,3,9,2,0,17,1,19,56,115,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,26,33,5,0,3,21,11,18,14,0,5,2,0,17,0,16,59,112,0
171,1,5,0,0,0,6,1,5,2,0,8,2,0,7,0,134,6,165,3
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,25,33,5,0,1,17,1,1,10,4,17,0,0,15,4,38,58,113,0
171,26,33,5,0,4,21,11,18,15,1,6,2,0,16,0,13,59,112,0
171,19,29,6,0,6,14,3,13,9,0,12,1,0,17,0,42,48,123,0
171,27,32,5,0,7,22,6,18,18,1,6,2,0,15,0,12,59,112,0
171,0,0,2,1,1,1,0,15,0,1,3,8,1,4,0,134,0,171,3
171,27,32,5,0,5,21,9,18,19,0,7,2,0,14,1,11,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,26,31,5,0,7,26,4,18,16,4,5,2,0,15,0,12,57,114,0
171,0,2,0,0,2,2,0,11,0,1,7,6,0,3,0,137,2,169,3
171,4,8,0,0,2,6,0,4,4,6,11,2,1,9,1,113,12,159,3
171,26,31,5,0,7,26,4,18,15,4,5,2,0,17,0,11,57,114,0
171,27,32,5,0,7,22,6,18,18,1,6,2,0,15,0,12,59,112,0
171,27,32,5,0,6,22,7,19,22,0,5,2,0,14,0,10,59,112,0
171,2,6,3,0,3,4,0,9,4,3,7,7,1,4,0,118,8,163,3
171,26,34,4,0,4,21,11,14,16,0,11,1,0,15,0,14,60,111,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,26,33,5,0,4,21,11,18,15,1,6,2,0,16,0,13,59,112,0
171,3,18,10,0,0,18,1,34,1,1,10,6,0,0,0,69,21,150,3
171,1,15,7,0,2,12,0,23,0,2,13,4,0,2,0,90,16,155,3
171,27,32,5,0,4,21,11,17,15,0,8,2,0,16,1,12,59,112,0
171,27,32,5,0,7,22,6,18,18,1,6,2,0,15,0,12,59,112,0
171,26,31,5,0,5,22,5,18,18,1,4,2,0,13,0,21,57,114,0
171,26,30,5,0,4,20,6,16,13,2,8,2,0,15,3,21,56,115,0
171,26,32,4,0,7,23,4,13,14,2,12,1,0,19,0,14,58,113,0
171,25,30,5,0,5,21,6,16,9,5,9,2,0,21,0,17,55,116,0
171,27,32,5,0,7,22,6,18,18,1,6,2,0,15,0,12,59,112,0
171,1,8,3,0,0,1,0,5,1,2,15,1,0,3,0,131,9,162,3
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,0,1,0,0,1,5,0,2,1,2,20,4,0,3,0,132,1,170,3
171,26,31,5,0,6,24,6,17,11,5,6,2,0,19,0,13,57,114,0
171,24,33,4,0,4,21,7,14,14,3,10,1,0,12,0,24,57,114,0
171,6,3,0,2,0,6,0,5,0,6,9,8,0,7,0,119,9,162,3
171,26,31,5,0,6,23,6,17,12,4,8,2,0,16,1,14,57,114,0
171,26,31,5,0,7,22,5,17,13,2,8,2,0,20,0,13,57,114,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,0,0,0,0,1,1,0,3,0,0,5,5,0,0,0,156,0,171,3
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,25,32,5,0,7,21,5,18,14,1,7,2,0,18,0,16,57,114,0
171,27,32,5,0,6,22,7,19,22,0,5,2,0,14,0,10,59,112,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,26,32,5,0,6,24,6,18,15,3,5,2,0,17,0,12,58,113,0
171,27,30,5,0,10,25,3,17,16,3,9,2,0,19,0,5,57,114,0
171,26,31,5,0,7,22,5,17,14,3,8,2,0,19,0,12,57,114,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,27,32,5,0,6,22,7,19,22,0,5,2,0,14,0,10,59,112,0
171,26,31,5,0,8,21,4,17,15,2,7,2,0,19,0,14,57,114,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,0,10,7,0,0,6,0,13,1,1,11,8,0,6,0,108,10,161,3
171,27,32,5,0,7,22,6,18,18,1,6,2,0,15,0,12,59,112,0
171,0,1,1,0,1,1,0,3,2,2,10,4,1,5,0,140,1,170,3
171,0,0,0,0,0,3,0,6,1,1,11,3,0,2,0,144,0,171,3
171,27,32,5,0,5,21,9,18,19,0,7,2,0,14,1,11,59,112,0
171,27,32,5,0,7,22,6,18,18,1,6,2,0,15,0,12,59,112,0
171,0,1,1,0,1,1,0,7,2,3,11,5,0,1,0,138,1,170,3
171,4,35,13,0,2,18,0,46,1,0,3,12,0,8,0,29,39,132,0
171,27,32,5,0,6,22,7,19,22,0,5,2,0,14,0,10,59,112,0
171,4,37,23,1,1,19,0,41,5,0,9,8,0,4,0,19,41,130,1
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,0,3,0,1,1,2,0,7,1,0,6,7,1,2,0,140,3,168,3
171,4,20,10,0,0,19,2,37,4,3,2,5,0,8,0,57,24,147,0
171,26,33,5,0,4,21,9,19,18,0,4,2,0,15,0,15,59,112,0
171,26,33,5,0,4,21,11,18,14,0,7,2,0,17,0,13,59,112,0
171,24,35,5,0,0,20,10,20,17,0,2,2,0,12,0,24,59,112,0
171,27,32,5,0,7,22,6,18,18,1,6,2,0,15,0,12,59,112,0
171,0,1,0,0,2,0,0,4,0,0,4,8,1,2,0,149,1,170,3
171,7,1,2,0,0,12,1,17,4,0,5,3,0,4,0,115,8,163,3
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,0,0,1,1,0,0,0,5,2,1,10,8,0,5,0,138,0,171,3
171,27,33,4,0,5,22,9,14,20,0,10,1,0,14,0,12,60,111,0
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,26,33,5,0,2,20,11,18,16,1,5,2,0,14,1,17,59,112,0
171,26,33,5,0,3,21,11,18,14,0,5,2,0,17,0,16,59,112,0
171,27,32,5,0,5,21,9,18,19,0,7,2,0,14,1,11,59,112,0
171,27,30,5,0,10,26,4,17,16,4,9,2,0,18,0,3,57,114,0
171,27,31,4,0,7,24,6,12,13,4,14,1,0,17,1,10,58,113,0
171,0,4,5,0,2,2,0,8,0,0,15,4,0,3,0,128,4,167,3
171,0,1,2,1,1,2,1,12,1,0,6,8,0,4,0,132,1,170,3
171,27,33,4,0,5,22,9,14,20,0,10,1,0,14,0,12,60,111,0
171,27,32,5,0,7,22,6,18,18,1,6,2,0,15,0,12,59,112,0
171,0,14,8,0,2,10,1,30,1,0,12,10,0,2,0,81,14,157,3
171,27,32,5,0,5,22,9,18,18,0,6,2,0,16,0,11,59,112,0
171,0,6,1,0,2,4,1,11,0,0,13,6,0,2,0,125,6,165,3
171,27,32,5,0,6,22,7,19,22,0,5,2,0,14,0,10,59,112,0
171,27,33,4,0,4,22,11,13,16,0,11,1,0,16,0,13,60,111,0
171,27,32,5,0,6,22,7,19,22,0,5,2,0,14,0,10,59,112,0
